sentence,label,label_value,pred_label,max_pred_prob,all_prob,status,pred_new_label
I want to check offers,100_NIGHT_TRIAL_OFFER,6,100_NIGHT_TRIAL_OFFER,0.791784405708313,"{'EMI': 0.0136937555, 'COD': 0.010193328, 'ORTHO_FEATURES': 0.0055431477, 'ERGO_FEATURES': 0.0066613215, 'COMPARISON': 0.0061847214, 'WARRANTY': 0.0053306175, '100_NIGHT_TRIAL_OFFER': 0.7917844, 'SIZE_CUSTOMIZATION': 0.007914186, 'WHAT_SIZE_TO_ORDER': 0.005182304, 'LEAD_GEN': 0.01292044, 'CHECK_PINCODE': 0.0031394036, 'DISTRIBUTORS': 0.0056582824, 'MATTRESS_COST': 0.009686067, 'PRODUCT_VARIANTS': 0.013671501, 'ABOUT_SOF_MATTRESS': 0.02164275, 'DELAY_IN_DELIVERY': 0.007756931, 'ORDER_STATUS': 0.01519044, 'RETURN_EXCHANGE': 0.01352576, 'CANCEL_ORDER': 0.013075536, 'PILLOWS': 0.008930127, 'OFFERS': 0.02231499}",True,100_NIGHT_TRIAL_OFFER
What is 100 Night trial offer,100_NIGHT_TRIAL_OFFER,6,100_NIGHT_TRIAL_OFFER,0.8767616152763367,"{'EMI': 0.0060255835, 'COD': 0.006428362, 'ORTHO_FEATURES': 0.0032150608, 'ERGO_FEATURES': 0.005614638, 'COMPARISON': 0.0045919726, 'WARRANTY': 0.0040770285, '100_NIGHT_TRIAL_OFFER': 0.8767616, 'SIZE_CUSTOMIZATION': 0.0055797095, 'WHAT_SIZE_TO_ORDER': 0.0041211233, 'LEAD_GEN': 0.006235117, 'CHECK_PINCODE': 0.0020013615, 'DISTRIBUTORS': 0.005374733, 'MATTRESS_COST': 0.008387092, 'PRODUCT_VARIANTS': 0.008718222, 'ABOUT_SOF_MATTRESS': 0.010482844, 'DELAY_IN_DELIVERY': 0.0048357723, 'ORDER_STATUS': 0.009305735, 'RETURN_EXCHANGE': 0.0070513794, 'CANCEL_ORDER': 0.006294444, 'PILLOWS': 0.006342487, 'OFFERS': 0.008555632}",True,100_NIGHT_TRIAL_OFFER
Need 100 days trial,100_NIGHT_TRIAL_OFFER,6,100_NIGHT_TRIAL_OFFER,0.8711166977882385,"{'EMI': 0.0059317136, 'COD': 0.007396855, 'ORTHO_FEATURES': 0.003499861, 'ERGO_FEATURES': 0.0055089933, 'COMPARISON': 0.0045608743, 'WARRANTY': 0.0043279035, '100_NIGHT_TRIAL_OFFER': 0.8711167, 'SIZE_CUSTOMIZATION': 0.006143473, 'WHAT_SIZE_TO_ORDER': 0.0043549705, 'LEAD_GEN': 0.006918028, 'CHECK_PINCODE': 0.0020954157, 'DISTRIBUTORS': 0.005892056, 'MATTRESS_COST': 0.008568273, 'PRODUCT_VARIANTS': 0.0092533855, 'ABOUT_SOF_MATTRESS': 0.010261106, 'DELAY_IN_DELIVERY': 0.0067363163, 'ORDER_STATUS': 0.008964371, 'RETURN_EXCHANGE': 0.007691453, 'CANCEL_ORDER': 0.0065769413, 'PILLOWS': 0.00607339, 'OFFERS': 0.008127823}",True,100_NIGHT_TRIAL_OFFER
100 days trial,100_NIGHT_TRIAL_OFFER,6,100_NIGHT_TRIAL_OFFER,0.8736374378204346,"{'EMI': 0.006300795, 'COD': 0.006716462, 'ORTHO_FEATURES': 0.0033989525, 'ERGO_FEATURES': 0.0055029695, 'COMPARISON': 0.0046887565, 'WARRANTY': 0.0040925303, '100_NIGHT_TRIAL_OFFER': 0.87363744, 'SIZE_CUSTOMIZATION': 0.0057648276, 'WHAT_SIZE_TO_ORDER': 0.004318198, 'LEAD_GEN': 0.006281335, 'CHECK_PINCODE': 0.0019977447, 'DISTRIBUTORS': 0.005837439, 'MATTRESS_COST': 0.008820981, 'PRODUCT_VARIANTS': 0.00939828, 'ABOUT_SOF_MATTRESS': 0.0104124015, 'DELAY_IN_DELIVERY': 0.0059627793, 'ORDER_STATUS': 0.009533153, 'RETURN_EXCHANGE': 0.007313233, 'CANCEL_ORDER': 0.0059039965, 'PILLOWS': 0.0061194045, 'OFFERS': 0.007998402}",True,100_NIGHT_TRIAL_OFFER
Can I get free trial,100_NIGHT_TRIAL_OFFER,6,100_NIGHT_TRIAL_OFFER,0.8645370602607727,"{'EMI': 0.006209109, 'COD': 0.008566046, 'ORTHO_FEATURES': 0.0033966715, 'ERGO_FEATURES': 0.0053361594, 'COMPARISON': 0.004366565, 'WARRANTY': 0.004593926, '100_NIGHT_TRIAL_OFFER': 0.86453706, 'SIZE_CUSTOMIZATION': 0.0063918573, 'WHAT_SIZE_TO_ORDER': 0.0041361502, 'LEAD_GEN': 0.008938124, 'CHECK_PINCODE': 0.0023106926, 'DISTRIBUTORS': 0.0060392874, 'MATTRESS_COST': 0.007969552, 'PRODUCT_VARIANTS': 0.008360095, 'ABOUT_SOF_MATTRESS': 0.009191498, 'DELAY_IN_DELIVERY': 0.005781163, 'ORDER_STATUS': 0.00900547, 'RETURN_EXCHANGE': 0.009365198, 'CANCEL_ORDER': 0.009098211, 'PILLOWS': 0.007048404, 'OFFERS': 0.00935868}",True,100_NIGHT_TRIAL_OFFER
100 Nights trial version,100_NIGHT_TRIAL_OFFER,6,100_NIGHT_TRIAL_OFFER,0.874497652053833,"{'EMI': 0.006195882, 'COD': 0.007028891, 'ORTHO_FEATURES': 0.0034505213, 'ERGO_FEATURES': 0.005483978, 'COMPARISON': 0.0047276313, 'WARRANTY': 0.0041619465, '100_NIGHT_TRIAL_OFFER': 0.87449765, 'SIZE_CUSTOMIZATION': 0.0057733855, 'WHAT_SIZE_TO_ORDER': 0.0042204987, 'LEAD_GEN': 0.0060740905, 'CHECK_PINCODE': 0.0020314294, 'DISTRIBUTORS': 0.005749646, 'MATTRESS_COST': 0.008607957, 'PRODUCT_VARIANTS': 0.009102455, 'ABOUT_SOF_MATTRESS': 0.010539047, 'DELAY_IN_DELIVERY': 0.0053468896, 'ORDER_STATUS': 0.00958119, 'RETURN_EXCHANGE': 0.007305576, 'CANCEL_ORDER': 0.0057748063, 'PILLOWS': 0.006217404, 'OFFERS': 0.0081290975}",True,100_NIGHT_TRIAL_OFFER
 Can you give me 100 night trial ,100_NIGHT_TRIAL_OFFER,6,100_NIGHT_TRIAL_OFFER,0.8760983943939209,"{'EMI': 0.0057866983, 'COD': 0.0070210826, 'ORTHO_FEATURES': 0.0032879047, 'ERGO_FEATURES': 0.00563102, 'COMPARISON': 0.004589965, 'WARRANTY': 0.004175247, '100_NIGHT_TRIAL_OFFER': 0.8760984, 'SIZE_CUSTOMIZATION': 0.0058093527, 'WHAT_SIZE_TO_ORDER': 0.004264901, 'LEAD_GEN': 0.006188112, 'CHECK_PINCODE': 0.002215882, 'DISTRIBUTORS': 0.005782103, 'MATTRESS_COST': 0.008215432, 'PRODUCT_VARIANTS': 0.00865312, 'ABOUT_SOF_MATTRESS': 0.009503942, 'DELAY_IN_DELIVERY': 0.0049533225, 'ORDER_STATUS': 0.009378426, 'RETURN_EXCHANGE': 0.0071882065, 'CANCEL_ORDER': 0.0065005687, 'PILLOWS': 0.0062861117, 'OFFERS': 0.008470112}",True,100_NIGHT_TRIAL_OFFER
100 free Nights,100_NIGHT_TRIAL_OFFER,6,100_NIGHT_TRIAL_OFFER,0.865865170955658,"{'EMI': 0.00668182, 'COD': 0.0060633905, 'ORTHO_FEATURES': 0.0033718077, 'ERGO_FEATURES': 0.0057381517, 'COMPARISON': 0.004448374, 'WARRANTY': 0.004051942, '100_NIGHT_TRIAL_OFFER': 0.8658652, 'SIZE_CUSTOMIZATION': 0.005776267, 'WHAT_SIZE_TO_ORDER': 0.0046017356, 'LEAD_GEN': 0.007502587, 'CHECK_PINCODE': 0.0020611337, 'DISTRIBUTORS': 0.005482217, 'MATTRESS_COST': 0.008422388, 'PRODUCT_VARIANTS': 0.0089356955, 'ABOUT_SOF_MATTRESS': 0.013016664, 'DELAY_IN_DELIVERY': 0.005728564, 'ORDER_STATUS': 0.009664178, 'RETURN_EXCHANGE': 0.008523062, 'CANCEL_ORDER': 0.007302317, 'PILLOWS': 0.007135554, 'OFFERS': 0.009627056}",True,100_NIGHT_TRIAL_OFFER
I want to change the size of the mattress.,SIZE_CUSTOMIZATION,7,SIZE_CUSTOMIZATION,0.3289410471916199,"{'EMI': 0.013012692, 'COD': 0.01858158, 'ORTHO_FEATURES': 0.026023343, 'ERGO_FEATURES': 0.021063492, 'COMPARISON': 0.025813462, 'WARRANTY': 0.014431472, '100_NIGHT_TRIAL_OFFER': 0.01699591, 'SIZE_CUSTOMIZATION': 0.32894105, 'WHAT_SIZE_TO_ORDER': 0.31543493, 'LEAD_GEN': 0.025124134, 'CHECK_PINCODE': 0.013631429, 'DISTRIBUTORS': 0.009851735, 'MATTRESS_COST': 0.022176815, 'PRODUCT_VARIANTS': 0.016425077, 'ABOUT_SOF_MATTRESS': 0.015770921, 'DELAY_IN_DELIVERY': 0.019767538, 'ORDER_STATUS': 0.014565106, 'RETURN_EXCHANGE': 0.03006665, 'CANCEL_ORDER': 0.011066721, 'PILLOWS': 0.028465852, 'OFFERS': 0.012790115}",True,NO_NODES_DETECTED
Need some help in changing size of the mattress,SIZE_CUSTOMIZATION,7,SIZE_CUSTOMIZATION,0.5639079213142395,"{'EMI': 0.013535242, 'COD': 0.033932645, 'ORTHO_FEATURES': 0.020516519, 'ERGO_FEATURES': 0.028650526, 'COMPARISON': 0.02174858, 'WARRANTY': 0.018004367, '100_NIGHT_TRIAL_OFFER': 0.024368297, 'SIZE_CUSTOMIZATION': 0.5639079, 'WHAT_SIZE_TO_ORDER': 0.059041947, 'LEAD_GEN': 0.020799961, 'CHECK_PINCODE': 0.018957756, 'DISTRIBUTORS': 0.008635491, 'MATTRESS_COST': 0.0320907, 'PRODUCT_VARIANTS': 0.022239424, 'ABOUT_SOF_MATTRESS': 0.016787251, 'DELAY_IN_DELIVERY': 0.014759438, 'ORDER_STATUS': 0.010366993, 'RETURN_EXCHANGE': 0.017796095, 'CANCEL_ORDER': 0.010307876, 'PILLOWS': 0.025796222, 'OFFERS': 0.01775677}",True,SIZE_CUSTOMIZATION
How can I order a custom sized mattress,SIZE_CUSTOMIZATION,7,PRODUCT_VARIANTS,0.2653055787086487,"{'EMI': 0.013780019, 'COD': 0.02352662, 'ORTHO_FEATURES': 0.017520107, 'ERGO_FEATURES': 0.036406185, 'COMPARISON': 0.0817459, 'WARRANTY': 0.022255737, '100_NIGHT_TRIAL_OFFER': 0.030993229, 'SIZE_CUSTOMIZATION': 0.14104491, 'WHAT_SIZE_TO_ORDER': 0.09783821, 'LEAD_GEN': 0.024935318, 'CHECK_PINCODE': 0.016561046, 'DISTRIBUTORS': 0.034953553, 'MATTRESS_COST': 0.035453968, 'PRODUCT_VARIANTS': 0.26530558, 'ABOUT_SOF_MATTRESS': 0.024170635, 'DELAY_IN_DELIVERY': 0.010829048, 'ORDER_STATUS': 0.014754556, 'RETURN_EXCHANGE': 0.01394508, 'CANCEL_ORDER': 0.0075478833, 'PILLOWS': 0.053949956, 'OFFERS': 0.03248249}",False,NO_NODES_DETECTED
Custom size,SIZE_CUSTOMIZATION,7,SIZE_CUSTOMIZATION,0.5859256386756897,"{'EMI': 0.014791664, 'COD': 0.02865802, 'ORTHO_FEATURES': 0.018893745, 'ERGO_FEATURES': 0.029286623, 'COMPARISON': 0.020338729, 'WARRANTY': 0.027879016, '100_NIGHT_TRIAL_OFFER': 0.018434739, 'SIZE_CUSTOMIZATION': 0.58592564, 'WHAT_SIZE_TO_ORDER': 0.06878948, 'LEAD_GEN': 0.01625076, 'CHECK_PINCODE': 0.017789079, 'DISTRIBUTORS': 0.010874495, 'MATTRESS_COST': 0.032979846, 'PRODUCT_VARIANTS': 0.018798757, 'ABOUT_SOF_MATTRESS': 0.014885639, 'DELAY_IN_DELIVERY': 0.012084947, 'ORDER_STATUS': 0.011398614, 'RETURN_EXCHANGE': 0.011384196, 'CANCEL_ORDER': 0.008733992, 'PILLOWS': 0.017608238, 'OFFERS': 0.014213749}",True,SIZE_CUSTOMIZATION
Customise size ,SIZE_CUSTOMIZATION,7,SIZE_CUSTOMIZATION,0.5991385579109192,"{'EMI': 0.016730217, 'COD': 0.030772803, 'ORTHO_FEATURES': 0.019877432, 'ERGO_FEATURES': 0.02583783, 'COMPARISON': 0.019023182, 'WARRANTY': 0.023133222, '100_NIGHT_TRIAL_OFFER': 0.022187576, 'SIZE_CUSTOMIZATION': 0.59913856, 'WHAT_SIZE_TO_ORDER': 0.052562386, 'LEAD_GEN': 0.016903274, 'CHECK_PINCODE': 0.020255178, 'DISTRIBUTORS': 0.00985979, 'MATTRESS_COST': 0.02821242, 'PRODUCT_VARIANTS': 0.016806342, 'ABOUT_SOF_MATTRESS': 0.015329157, 'DELAY_IN_DELIVERY': 0.013472748, 'ORDER_STATUS': 0.010725353, 'RETURN_EXCHANGE': 0.012867699, 'CANCEL_ORDER': 0.01020975, 'PILLOWS': 0.019814592, 'OFFERS': 0.016280493}",True,SIZE_CUSTOMIZATION
Customisation is possible?,SIZE_CUSTOMIZATION,7,SIZE_CUSTOMIZATION,0.5412609577178955,"{'EMI': 0.015758075, 'COD': 0.050138682, 'ORTHO_FEATURES': 0.022389399, 'ERGO_FEATURES': 0.03189477, 'COMPARISON': 0.025567364, 'WARRANTY': 0.026466202, '100_NIGHT_TRIAL_OFFER': 0.028002053, 'SIZE_CUSTOMIZATION': 0.54126096, 'WHAT_SIZE_TO_ORDER': 0.036558196, 'LEAD_GEN': 0.020020913, 'CHECK_PINCODE': 0.029130744, 'DISTRIBUTORS': 0.011123872, 'MATTRESS_COST': 0.023922099, 'PRODUCT_VARIANTS': 0.019771548, 'ABOUT_SOF_MATTRESS': 0.016381962, 'DELAY_IN_DELIVERY': 0.014028995, 'ORDER_STATUS': 0.011952432, 'RETURN_EXCHANGE': 0.016345257, 'CANCEL_ORDER': 0.011913292, 'PILLOWS': 0.022634262, 'OFFERS': 0.024738926}",True,SIZE_CUSTOMIZATION
Will I get an option to Customise the size,SIZE_CUSTOMIZATION,7,SIZE_CUSTOMIZATION,0.5829102993011475,"{'EMI': 0.018041141, 'COD': 0.03844924, 'ORTHO_FEATURES': 0.020387243, 'ERGO_FEATURES': 0.025196888, 'COMPARISON': 0.01887587, 'WARRANTY': 0.024133917, '100_NIGHT_TRIAL_OFFER': 0.02227661, 'SIZE_CUSTOMIZATION': 0.5829103, 'WHAT_SIZE_TO_ORDER': 0.05206846, 'LEAD_GEN': 0.017870937, 'CHECK_PINCODE': 0.025599191, 'DISTRIBUTORS': 0.010456714, 'MATTRESS_COST': 0.023761025, 'PRODUCT_VARIANTS': 0.015405993, 'ABOUT_SOF_MATTRESS': 0.014509611, 'DELAY_IN_DELIVERY': 0.01327406, 'ORDER_STATUS': 0.011850534, 'RETURN_EXCHANGE': 0.0147252, 'CANCEL_ORDER': 0.010767445, 'PILLOWS': 0.019826008, 'OFFERS': 0.019613538}",True,SIZE_CUSTOMIZATION
Can mattress size be customised?,SIZE_CUSTOMIZATION,7,SIZE_CUSTOMIZATION,0.5912700295448303,"{'EMI': 0.015636578, 'COD': 0.032552317, 'ORTHO_FEATURES': 0.018848488, 'ERGO_FEATURES': 0.027948475, 'COMPARISON': 0.020857701, 'WARRANTY': 0.023329066, '100_NIGHT_TRIAL_OFFER': 0.022153795, 'SIZE_CUSTOMIZATION': 0.59127, 'WHAT_SIZE_TO_ORDER': 0.056879837, 'LEAD_GEN': 0.015599539, 'CHECK_PINCODE': 0.021731464, 'DISTRIBUTORS': 0.010751948, 'MATTRESS_COST': 0.026474286, 'PRODUCT_VARIANTS': 0.018362567, 'ABOUT_SOF_MATTRESS': 0.015590983, 'DELAY_IN_DELIVERY': 0.01246296, 'ORDER_STATUS': 0.010750435, 'RETURN_EXCHANGE': 0.011646658, 'CANCEL_ORDER': 0.009547071, 'PILLOWS': 0.020064756, 'OFFERS': 0.017541032}",True,SIZE_CUSTOMIZATION
Mattress size change,SIZE_CUSTOMIZATION,7,SIZE_CUSTOMIZATION,0.5396404266357422,"{'EMI': 0.015912998, 'COD': 0.027224502, 'ORTHO_FEATURES': 0.023433104, 'ERGO_FEATURES': 0.0257415, 'COMPARISON': 0.02362929, 'WARRANTY': 0.018572444, '100_NIGHT_TRIAL_OFFER': 0.02706456, 'SIZE_CUSTOMIZATION': 0.5396404, 'WHAT_SIZE_TO_ORDER': 0.075086676, 'LEAD_GEN': 0.019683817, 'CHECK_PINCODE': 0.018488793, 'DISTRIBUTORS': 0.009612679, 'MATTRESS_COST': 0.031938177, 'PRODUCT_VARIANTS': 0.017720453, 'ABOUT_SOF_MATTRESS': 0.016833458, 'DELAY_IN_DELIVERY': 0.017249594, 'ORDER_STATUS': 0.011849082, 'RETURN_EXCHANGE': 0.022935301, 'CANCEL_ORDER': 0.011438905, 'PILLOWS': 0.025438461, 'OFFERS': 0.020505756}",True,SIZE_CUSTOMIZATION
Can you help with the size?,WHAT_SIZE_TO_ORDER,8,WHAT_SIZE_TO_ORDER,0.8634054064750671,"{'EMI': 0.0038677636, 'COD': 0.0055027655, 'ORTHO_FEATURES': 0.010288022, 'ERGO_FEATURES': 0.005889129, 'COMPARISON': 0.008102755, 'WARRANTY': 0.0038535097, '100_NIGHT_TRIAL_OFFER': 0.0044330703, 'SIZE_CUSTOMIZATION': 0.017109608, 'WHAT_SIZE_TO_ORDER': 0.8634054, 'LEAD_GEN': 0.007932315, 'CHECK_PINCODE': 0.004413291, 'DISTRIBUTORS': 0.009179445, 'MATTRESS_COST': 0.0067177597, 'PRODUCT_VARIANTS': 0.005414156, 'ABOUT_SOF_MATTRESS': 0.004704864, 'DELAY_IN_DELIVERY': 0.0061486075, 'ORDER_STATUS': 0.009590982, 'RETURN_EXCHANGE': 0.006343498, 'CANCEL_ORDER': 0.004286631, 'PILLOWS': 0.008360649, 'OFFERS': 0.004455746}",True,WHAT_SIZE_TO_ORDER
How do I know what size to order?,WHAT_SIZE_TO_ORDER,8,WHAT_SIZE_TO_ORDER,0.8644896149635315,"{'EMI': 0.004099118, 'COD': 0.0050216476, 'ORTHO_FEATURES': 0.0112560745, 'ERGO_FEATURES': 0.0063885446, 'COMPARISON': 0.009053636, 'WARRANTY': 0.0038384255, '100_NIGHT_TRIAL_OFFER': 0.0042207744, 'SIZE_CUSTOMIZATION': 0.014795181, 'WHAT_SIZE_TO_ORDER': 0.8644896, 'LEAD_GEN': 0.007203197, 'CHECK_PINCODE': 0.004191906, 'DISTRIBUTORS': 0.009753248, 'MATTRESS_COST': 0.0072140247, 'PRODUCT_VARIANTS': 0.005916177, 'ABOUT_SOF_MATTRESS': 0.004986652, 'DELAY_IN_DELIVERY': 0.006348351, 'ORDER_STATUS': 0.009727308, 'RETURN_EXCHANGE': 0.0061830794, 'CANCEL_ORDER': 0.0039204564, 'PILLOWS': 0.0072262324, 'OFFERS': 0.0041663228}",True,WHAT_SIZE_TO_ORDER
How do I know the size of my bed?,WHAT_SIZE_TO_ORDER,8,WHAT_SIZE_TO_ORDER,0.8584349155426025,"{'EMI': 0.004213542, 'COD': 0.0046590003, 'ORTHO_FEATURES': 0.011239466, 'ERGO_FEATURES': 0.007865494, 'COMPARISON': 0.0107875, 'WARRANTY': 0.0040577175, '100_NIGHT_TRIAL_OFFER': 0.0040624104, 'SIZE_CUSTOMIZATION': 0.017619837, 'WHAT_SIZE_TO_ORDER': 0.8584349, 'LEAD_GEN': 0.0068550035, 'CHECK_PINCODE': 0.003967317, 'DISTRIBUTORS': 0.008255703, 'MATTRESS_COST': 0.0083977925, 'PRODUCT_VARIANTS': 0.006444202, 'ABOUT_SOF_MATTRESS': 0.005696126, 'DELAY_IN_DELIVERY': 0.006012273, 'ORDER_STATUS': 0.009966764, 'RETURN_EXCHANGE': 0.006089194, 'CANCEL_ORDER': 0.003759811, 'PILLOWS': 0.00748091, 'OFFERS': 0.004134948}",True,WHAT_SIZE_TO_ORDER
Inches,WHAT_SIZE_TO_ORDER,8,WHAT_SIZE_TO_ORDER,0.8482975959777832,"{'EMI': 0.004919701, 'COD': 0.005354737, 'ORTHO_FEATURES': 0.013206085, 'ERGO_FEATURES': 0.006765047, 'COMPARISON': 0.009647838, 'WARRANTY': 0.0037886512, '100_NIGHT_TRIAL_OFFER': 0.0050238594, 'SIZE_CUSTOMIZATION': 0.016239414, 'WHAT_SIZE_TO_ORDER': 0.8482976, 'LEAD_GEN': 0.007816362, 'CHECK_PINCODE': 0.0045648846, 'DISTRIBUTORS': 0.009852598, 'MATTRESS_COST': 0.008942948, 'PRODUCT_VARIANTS': 0.00722782, 'ABOUT_SOF_MATTRESS': 0.006489349, 'DELAY_IN_DELIVERY': 0.0077273, 'ORDER_STATUS': 0.010329798, 'RETURN_EXCHANGE': 0.006424707, 'CANCEL_ORDER': 0.0043405336, 'PILLOWS': 0.008521206, 'OFFERS': 0.004519501}",True,WHAT_SIZE_TO_ORDER
Length,WHAT_SIZE_TO_ORDER,8,WHAT_SIZE_TO_ORDER,0.8522326946258545,"{'EMI': 0.0049039214, 'COD': 0.0053181048, 'ORTHO_FEATURES': 0.012823742, 'ERGO_FEATURES': 0.0061320355, 'COMPARISON': 0.00860997, 'WARRANTY': 0.004366509, '100_NIGHT_TRIAL_OFFER': 0.0047899974, 'SIZE_CUSTOMIZATION': 0.016401967, 'WHAT_SIZE_TO_ORDER': 0.8522327, 'LEAD_GEN': 0.0072850944, 'CHECK_PINCODE': 0.003955447, 'DISTRIBUTORS': 0.0082054725, 'MATTRESS_COST': 0.010966228, 'PRODUCT_VARIANTS': 0.0068537816, 'ABOUT_SOF_MATTRESS': 0.005767034, 'DELAY_IN_DELIVERY': 0.0073491465, 'ORDER_STATUS': 0.010965067, 'RETURN_EXCHANGE': 0.006288816, 'CANCEL_ORDER': 0.004406071, 'PILLOWS': 0.0077505508, 'OFFERS': 0.004628392}",True,WHAT_SIZE_TO_ORDER
Feet,WHAT_SIZE_TO_ORDER,8,WHAT_SIZE_TO_ORDER,0.8372507691383362,"{'EMI': 0.005003571, 'COD': 0.005827392, 'ORTHO_FEATURES': 0.0142302755, 'ERGO_FEATURES': 0.0071438546, 'COMPARISON': 0.010832794, 'WARRANTY': 0.0039577526, '100_NIGHT_TRIAL_OFFER': 0.005834716, 'SIZE_CUSTOMIZATION': 0.013881343, 'WHAT_SIZE_TO_ORDER': 0.83725077, 'LEAD_GEN': 0.009225015, 'CHECK_PINCODE': 0.0042703734, 'DISTRIBUTORS': 0.011492262, 'MATTRESS_COST': 0.010380824, 'PRODUCT_VARIANTS': 0.0080894865, 'ABOUT_SOF_MATTRESS': 0.0062743374, 'DELAY_IN_DELIVERY': 0.007575365, 'ORDER_STATUS': 0.013135016, 'RETURN_EXCHANGE': 0.0069243945, 'CANCEL_ORDER': 0.004352691, 'PILLOWS': 0.009496799, 'OFFERS': 0.004820957}",True,WHAT_SIZE_TO_ORDER
6*3,WHAT_SIZE_TO_ORDER,8,100_NIGHT_TRIAL_OFFER,0.16155505180358887,"{'EMI': 0.10102284, 'COD': 0.025328474, 'ORTHO_FEATURES': 0.057641152, 'ERGO_FEATURES': 0.019975806, 'COMPARISON': 0.02815254, 'WARRANTY': 0.016349822, '100_NIGHT_TRIAL_OFFER': 0.16155505, 'SIZE_CUSTOMIZATION': 0.012768903, 'WHAT_SIZE_TO_ORDER': 0.037788834, 'LEAD_GEN': 0.037815575, 'CHECK_PINCODE': 0.0062505603, 'DISTRIBUTORS': 0.01826789, 'MATTRESS_COST': 0.027105572, 'PRODUCT_VARIANTS': 0.022037819, 'ABOUT_SOF_MATTRESS': 0.056599487, 'DELAY_IN_DELIVERY': 0.033817936, 'ORDER_STATUS': 0.15188998, 'RETURN_EXCHANGE': 0.11609293, 'CANCEL_ORDER': 0.030953638, 'PILLOWS': 0.022189783, 'OFFERS': 0.016395463}",False,NO_NODES_DETECTED
Help me with the size chart,WHAT_SIZE_TO_ORDER,8,WHAT_SIZE_TO_ORDER,0.8665812015533447,"{'EMI': 0.003950159, 'COD': 0.004747386, 'ORTHO_FEATURES': 0.011417353, 'ERGO_FEATURES': 0.006237085, 'COMPARISON': 0.008541979, 'WARRANTY': 0.0037100648, '100_NIGHT_TRIAL_OFFER': 0.0043875608, 'SIZE_CUSTOMIZATION': 0.013932422, 'WHAT_SIZE_TO_ORDER': 0.8665812, 'LEAD_GEN': 0.007152033, 'CHECK_PINCODE': 0.0039409967, 'DISTRIBUTORS': 0.008861689, 'MATTRESS_COST': 0.0074809976, 'PRODUCT_VARIANTS': 0.0059890714, 'ABOUT_SOF_MATTRESS': 0.0049191616, 'DELAY_IN_DELIVERY': 0.00588182, 'ORDER_STATUS': 0.010180703, 'RETURN_EXCHANGE': 0.0058426214, 'CANCEL_ORDER': 0.003962831, 'PILLOWS': 0.008052478, 'OFFERS': 0.004230349}",True,WHAT_SIZE_TO_ORDER
What are the available sizes?,WHAT_SIZE_TO_ORDER,8,WHAT_SIZE_TO_ORDER,0.8619140982627869,"{'EMI': 0.004023151, 'COD': 0.0051422883, 'ORTHO_FEATURES': 0.010118238, 'ERGO_FEATURES': 0.0054737628, 'COMPARISON': 0.0083952965, 'WARRANTY': 0.003839503, '100_NIGHT_TRIAL_OFFER': 0.0045667095, 'SIZE_CUSTOMIZATION': 0.013291943, 'WHAT_SIZE_TO_ORDER': 0.8619141, 'LEAD_GEN': 0.008110005, 'CHECK_PINCODE': 0.004054531, 'DISTRIBUTORS': 0.010791499, 'MATTRESS_COST': 0.0073740007, 'PRODUCT_VARIANTS': 0.006047101, 'ABOUT_SOF_MATTRESS': 0.00472187, 'DELAY_IN_DELIVERY': 0.006270884, 'ORDER_STATUS': 0.011608214, 'RETURN_EXCHANGE': 0.0066494364, 'CANCEL_ORDER': 0.0043809926, 'PILLOWS': 0.008387477, 'OFFERS': 0.004839139}",True,WHAT_SIZE_TO_ORDER
Can I please have the size chart?,WHAT_SIZE_TO_ORDER,8,WHAT_SIZE_TO_ORDER,0.867916464805603,"{'EMI': 0.0038153285, 'COD': 0.004950467, 'ORTHO_FEATURES': 0.0116085075, 'ERGO_FEATURES': 0.006043763, 'COMPARISON': 0.008434181, 'WARRANTY': 0.0037153687, '100_NIGHT_TRIAL_OFFER': 0.0042630625, 'SIZE_CUSTOMIZATION': 0.013614909, 'WHAT_SIZE_TO_ORDER': 0.86791646, 'LEAD_GEN': 0.006890172, 'CHECK_PINCODE': 0.00398029, 'DISTRIBUTORS': 0.009375871, 'MATTRESS_COST': 0.00703186, 'PRODUCT_VARIANTS': 0.005770206, 'ABOUT_SOF_MATTRESS': 0.0047161817, 'DELAY_IN_DELIVERY': 0.0057683163, 'ORDER_STATUS': 0.010102526, 'RETURN_EXCHANGE': 0.0058607357, 'CANCEL_ORDER': 0.0038763648, 'PILLOWS': 0.007911446, 'OFFERS': 0.004353871}",True,WHAT_SIZE_TO_ORDER
